STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS
Tamil Nadu,SIVAGANGA,KAVINGNAR SNEKAN,0,MNM,Battery Torch,MALE,0.0,46.0,GENERAL,12th Pass,,,22846,85,22931,1.477494799,2.113639338,1552019
Tamil Nadu,SIVAGANGA,P.RAJENDHIRAN,0,IND,Mixee,MALE,1.0,59.0,GENERAL,10th Pass,,,11159,8,11167,0.719514387,1.029305765,1552019
Bihar,SIWAN,Kavita Singh,1,JD(U),Arrow,FEMALE,4.0,33.0,GENERAL,Post Graduate,,,447171,1302,448473,24.92138317,45.5371884,1799551
Bihar,SIWAN,Hena Shahab,0,RJD,Hurricane Lamp,FEMALE,2.0,46.0,GENERAL,Graduate,,,330363,1152,331515,18.42209529,33.66147129,1799551
Bihar,SIWAN,Amar Nath Yadav,0,CPI(ML)(L),Flag with Three Stars,MALE,12.0,54.0,GENERAL,Literate,,,74554,90,74644,4.147923565,7.579225263,1799551
Bihar,SIWAN,Deva Kant Mishra Alias Munna Bhaiya,0,IND,Chimney,MALE,,43.0,GENERAL,Not Available,,,36458,1,36459,2.026005376,3.701985074,1799551
Bihar,SIWAN,Upendra Kumar Giri,0,IND,Baby Walker,MALE,2.0,46.0,GENERAL,12th Pass,,,17352,1,17353,0.964296094,1.761994212,1799551
Bihar,SIWAN,Madhuri Pandey,0,IND,Auto- Rickshaw,FEMALE,0.0,47.0,GENERAL,Others,,,12927,1,12928,0.718401423,1.312687211,1799551
Maharashtra,SOLAPUR,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,1,BJP,Lotus,MALE,0.0,63.0,SC,Graduate,,,523352,1633,524985,28.35221915,48.32585258,1851654
Maharashtra,SOLAPUR,SHINDE SUSHILKUMAR SAMBHAJIRAO,0,INC,Hand,MALE,0.0,77.0,SC,Graduate Professional,,,365274,1103,366377,19.78647199,33.7256891,1851654
Maharashtra,SOLAPUR,AMBEDKAR PRAKASH YASHVANT,0,VBA,Cup & Saucer,MALE,0.0,64.0,SC,Graduate Professional,,,169523,484,170007,9.181358936,15.64946279,1851654
Haryana,SONIPAT,RAMESH CHANDER KAUSHIK,1,BJP,Lotus,MALE,0.0,62.0,GENERAL,Graduate Professional,,,583988,3676,587664,36.89940607,51.95297512,1592611
Haryana,SONIPAT,BHUPINDER SINGH HOODA,0,INC,Hand,MALE,6.0,72.0,GENERAL,Graduate Professional,,,421229,1571,422800,26.54760014,37.37802194,1592611
Haryana,SONIPAT,DIGVIJAY SINGH CHAUTALA,0,JNJP,Chappals,MALE,1.0,28.0,GENERAL,12th Pass,,,50904,258,51162,3.212460544,4.523023553,1592611
Haryana,SONIPAT,RAJ BALA SAINI,0,LTSP,Auto- Rickshaw,FEMALE,0.0,44.0,GENERAL,Post Graduate,,,34958,88,35046,2.200537357,3.098273786,1592611
NCT OF Delhi,SOUTH DELHI,RAMESH BIDHURI,1,BJP,Lotus,MALE,2.0,57.0,GENERAL,Graduate Professional,,,685789,1225,687014,33.22980871,56.56554512,2067463
NCT OF Delhi,SOUTH DELHI,RAGHAV CHADHA,0,AAP,Broom,MALE,0.0,30.0,GENERAL,Graduate Professional,,,319770,201,319971,15.4765043,26.34492752,2067463
NCT OF Delhi,SOUTH DELHI,VIJENDER,0,INC,Hand,MALE,0.0,33.0,GENERAL,Graduate,,,164394,219,164613,7.962077193,13.55347064,2067463
NCT OF Delhi,SOUTH DELHI,SIDDHANT GAUTAM,0,BSP,Elephant,MALE,0.0,52.0,SC,Post Graduate,,,14721,40,14761,0.713966828,1.215352251,2067463
Goa,SOUTH GOA,COSME FRANCISCO CAITANO SARDINHA,1,INC,Hand,MALE,0.0,73.0,GENERAL,Graduate Professional,,,201279,282,201561,34.79076624,47.45760717,579352
Goa,SOUTH GOA,ADV. NARENDRA SAWAIKAR,0,BJP,Lotus,MALE,0.0,52.0,GENERAL,Graduate Professional,,,191205,601,191806,33.1069885,45.16078904,579352
Goa,SOUTH GOA,ELVIS GOMES,0,AAP,Broom,MALE,1.0,56.0,GENERAL,Graduate Professional,,,20876,15,20891,3.605925241,4.918793176,579352
West Bengal,SRERAMPUR,KALYAN BANERJEE,1,AITC,Flowers and Grass,MALE,0.0,62.0,GENERAL,Graduate Professional,,,637231,476,637707,35.71643801,45.47711942,1785472
West Bengal,SRERAMPUR,DEBJIT SARKAR,0,BJP,Lotus,MALE,9.0,42.0,GENERAL,Graduate Professional,,,538273,898,539171,30.19767322,38.45017219,1785472
West Bengal,SRERAMPUR,TIRTHANKAR RAY,0,CPI(M),"Hammer, Sickle and Star",MALE,0.0,44.0,GENERAL,Graduate,,,152050,231,152281,8.5288932,10.8596914,1785472
West Bengal,SRERAMPUR,DEBABRATA BISWAS,0,INC,Hand,MALE,0.0,60.0,GENERAL,Graduate,,,32474,35,32509,1.82075104,2.318330636,1785472
Andhra Pradesh,SRIKAKULAM,KINJARAPU RAM MOHAN NAIDU,1,TDP,Bicycle,MALE,1.0,32.0,GENERAL,Post Graduate,,,529213,5331,534544,34.40103999,45.91174333,1553860
Andhra Pradesh,SRIKAKULAM,DUVVADA SRINIVAS,0,YSRCP,Ceiling Fan,MALE,13.0,52.0,GENERAL,Post Graduate,,,520931,6960,527891,33.97288044,45.34032016,1553860
Andhra Pradesh,SRIKAKULAM,METTA RAMARAO,0,JnP,Glass Tumbler,MALE,0.0,53.0,GENERAL,Post Graduate,,,31319,637,31956,2.056555932,2.744686443,1553860
Andhra Pradesh,SRIKAKULAM,DOLA JAGAN,0,INC,Hand,MALE,0.0,53.0,GENERAL,Post Graduate,,,13456,289,13745,0.884571326,1.180551858,1553860
Jammu & Kashmir,SRINAGAR,Farooq Abdullah,1,JKN,Plough,MALE,1.0,83.0,GENERAL,Graduate Professional,,,106596,154,106750,8.245338005,57.1274142,1294671
Jammu & Kashmir,SRINAGAR,Aga Syed Mohsin,0,PDP,Ink Pot & Pen,MALE,0.0,58.0,GENERAL,12th Pass,,,36620,80,36700,2.834697,19.64005715,1294671
Jammu & Kashmir,SRINAGAR,Irfan Raza Ansari,0,JPC,Apple,MALE,0.0,41.0,GENERAL,Graduate,,,28745,28,28773,2.222417896,15.39791184,1294671
Jammu & Kashmir,SRINAGAR,Sheikh Khalid Jehangir,0,BJP,Lotus,MALE,1.0,43.0,GENERAL,12th Pass,,,4546,85,4631,0.357697052,2.478286231,1294671
Tamil Nadu,SRIPERUMBUDUR,Baalu.T.R.,1,DMK,Rising Sun,MALE,0.0,77.0,GENERAL,Graduate,,,790750,2531,793281,35.20298671,56.37489314,2253448
Tamil Nadu,SRIPERUMBUDUR,Vaithilingam A,0,PMK,Mango,MALE,0.0,49.0,GENERAL,Post Graduate,,,284673,653,285326,12.66175212,20.27682846,2253448
Tamil Nadu,SRIPERUMBUDUR,Sridhar M,0,MNM,Battery Torch,MALE,1.0,46.0,GENERAL,Graduate,,,135383,142,135525,6.014117033,9.631148852,2253448
Tamil Nadu,SRIPERUMBUDUR,Mahendran.H,0,NTK,Ganna Kisan,MALE,1.0,41.0,GENERAL,Graduate,,,84855,124,84979,3.771065496,6.039073221,2253448
Tamil Nadu,SRIPERUMBUDUR,Tambaram Narayanan G,0,IND,Gift Pack,MALE,0.0,59.0,GENERAL,Post Graduate,,,41446,51,41497,1.841489131,2.949004124,2253448
Uttar Pradesh,SULTANPUR,MANEKA SANJAI GANDHI,1,BJP,Lotus,FEMALE,0.0,62.0,GENERAL,12th Pass,,,458281,915,459196,25.86734085,45.88454421,1775196
Uttar Pradesh,SULTANPUR,"CHANDRA BHADRA SINGH ""SSONU""",0,BSP,Elephant,MALE,6.0,43.0,GENERAL,Post Graduate,,,444422,248,444670,25.049065,44.43305315,1775196
Uttar Pradesh,SULTANPUR,Dr. SANJAY SINH,0,INC,Hand,MALE,0.0,67.0,GENERAL,Doctorate,,,41588,93,41681,2.347966084,4.164918003,1775196
Uttar Pradesh,SULTANPUR,KAMLA DEVI,0,PSPL,Key,FEMALE,5.0,42.0,GENERAL,12th Pass,,,11484,10,11494,0.6474778,1.148522529,1775196
Odisha,SUNDARGARH,Jual Oram,1,BJP,Lotus,MALE,2.0,58.0,ST,Others,,,498468,1588,500056,32.65085454,45.4163257,1531525
Odisha,SUNDARGARH,Sunita Biswal,0,BJD,Conch,FEMALE,0.0,39.0,ST,Graduate,,,276710,281,276991,18.08596007,25.15700936,1531525
Odisha,SUNDARGARH,George Tirkey,0,INC,Hand,MALE,41.0,60.0,ST,12th Pass,,,267672,546,268218,17.51313234,24.36022375,1531525
Odisha,SUNDARGARH,Miss Juspin Lakra,0,IND,Saw,FEMALE,3.0,48.0,ST,10th Pass,,,14779,11,14790,0.965704118,1.343264469,1531525
Bihar,SUPAUL,Dileshwar Kamait,1,JD(U),Arrow,MALE,2.0,73.0,GENERAL,Graduate,,,596807,570,597377,35.33478842,53.76950052,1690620
Bihar,SUPAUL,Ranjeet Ranjan,0,INC,Hand,FEMALE,5.0,46.0,GENERAL,12th Pass,,,330258,266,330524,19.55046078,29.75024213,1690620
Bihar,SUPAUL,Dinesh Prasad Yadav,0,IND,Walking Stick,MALE,3.0,52.0,GENERAL,Graduate Professional,,,23033,12,23045,1.363109392,2.074264894,1690620
Bihar,SUPAUL,Rajesh Kumar S/O- Yugeshwar Sah,0,IND,Ganna Kisan,MALE,0.0,26.0,GENERAL,Graduate Professional,,,20317,3,20320,1.201925921,1.828989483,1690620
Bihar,SUPAUL,Binod Kumar Sahu,0,IND,Gas Cylinder,MALE,0.0,50.0,GENERAL,Graduate,,,19277,0,19277,1.140232577,1.735109757,1690620
Bihar,SUPAUL,Anand Pathak,0,IND,Truck,MALE,1.0,32.0,GENERAL,Graduate,,,15389,3,15392,0.910435225,1.38542353,1690620
Bihar,SUPAUL,Md. Abul Kalam Azad,0,JHP,Scissors,MALE,0.0,27.0,ST,12th Pass,,,13693,0,13693,0.809939549,1.232497687,1690620
Bihar,SUPAUL,Sandip Kumar Singh,0,IND,Mike,MALE,0.0,41.0,GENERAL,Graduate,,,11534,0,11534,0.68223492,1.038167554,1690620
Gujarat,SURAT,Darshana Vikram Jardosh,1,BJP,Lotus,FEMALE,0.0,58.0,GENERAL,Graduate,,,794133,1518,795651,48.05514754,74.41185575,1655704
Gujarat,SURAT,Ashok Patel (Adhevada),0,INC,Hand,MALE,0.0,45.0,GENERAL,8th Pass,,,246978,443,247421,14.94355271,23.13961242,1655704
Gujarat,SURENDRANAGAR,Dr. MUNJAPARA MAHENDRABHAI,1,BJP,Lotus,MALE,0.0,50.0,GENERAL,Post Graduate,,,626957,4887,631844,34.16427449,58.49329614,1849429
Gujarat,SURENDRANAGAR,KOLI PATEL SOMABHAI GANDALAL,0,INC,Hand,MALE,0.0,79.0,GENERAL,5th Pass,,,351610,2797,354407,19.16304978,32.80941752,1849429
Gujarat,SURENDRANAGAR,ADVOCATE SHAILESH N. SOLANKI,0,BSP,Elephant,MALE,0.0,35.0,SC,Graduate Professional,,,12662,198,12860,0.695349754,1.190521376,1849429
Gujarat,SURENDRANAGAR,DOST MER,0,IND,Cup & Saucer,MALE,0.0,36.0,GENERAL,5th Pass,,,11097,6,11103,0.600347459,1.027866162,1849429
West Bengal,TAMLUK,Adhikari Dibyendu,1,AITC,Flowers and Grass,MALE,1.0,42.0,GENERAL,Graduate,,,723641,792,724433,42.748338,50.06655425,1694646
West Bengal,TAMLUK,Sidharthashankar Naskar,0,BJP,Lotus,MALE,1.0,50.0,SC,8th Pass,,,532844,1424,534268,31.52682035,36.92399132,1694646
West Bengal,TAMLUK,Sk Ibrahim Ali,0,CPI(M),"Hammer, Sickle and Star",MALE,4.0,31.0,GENERAL,Graduate,,,135862,267,136129,8.032887104,9.40806115,1694646
West Bengal,TAMLUK,Lakshman Chandra Seth,0,INC,Hand,MALE,5.0,73.0,SC,Doctorate,,,15954,47,16001,0.944208997,1.105850968,1694646
Uttarakhand,TEHRI GARHWAL,MALA RAJYA LAXMI SHAH,1,BJP,Lotus,FEMALE,0.0,68.0,GENERAL,12th Pass,,,556120,9213,565333,37.85180607,64.302085,1493543
Uttarakhand,TEHRI GARHWAL,PRITAM SINGH,0,INC,Hand,MALE,1.0,60.0,ST,Graduate Professional,,,262171,2576,264747,17.72610497,30.1128434,1493543
Uttarakhand,TEHRI GARHWAL,GOPAL MANI,0,IND,Man Blowing Turha,MALE,0.0,59.0,GENERAL,Post Graduate,,,10540,146,10686,0.715479902,1.215446614,1493543
Tamil Nadu,TENKASI,DHANUSH.M.KUMAR,1,DMK,Rising Sun,MALE,1.0,44.0,SC,Post Graduate,,,470346,5810,476156,31.90716182,44.667207,1492317
Tamil Nadu,TENKASI,Dr.KRISHNASAMY.K,0,AIADMK,Two Leaves,MALE,9.0,66.0,SC,Post Graduate,,,353735,1654,355389,23.81457827,33.33830515,1492317
Tamil Nadu,TENKASI,PONNUTHAI. S,0,IND,Gift Pack,FEMALE,0.0,32.0,SC,Post Graduate,,,91130,986,92116,6.17268315,8.641210948,1492317
Tamil Nadu,TENKASI,MATHIVANAN.S.S,0,NTK,Ganna Kisan,MALE,3.0,32.0,SC,12th Pass,,,58855,590,59445,3.98340299,5.576412185,1492317
Tamil Nadu,TENKASI,MUNESHWARAN. K,0,MNM,Battery Torch,MALE,0.0,44.0,SC,8th Pass,,,23844,179,24023,1.609778619,2.253547816,1492317
Assam,TEZPUR,PALLAB LOCHAN DAS,1,BJP,Lotus,MALE,0.0,41.0,GENERAL,Graduate,,,681437,2729,684166,45.62204637,57.40201446,1499639
Assam,TEZPUR,M.G.V.K. BHANU,0,INC,Hand,MALE,0.0,60.0,GENERAL,Post Graduate,,,440461,864,441325,29.42874919,37.02748168,1499639
Assam,TEZPUR,BIJOY KUMAR TIRU,0,IND,Cup & Saucer,MALE,0.0,68.0,GENERAL,Graduate,,,23626,20,23646,1.576779478,1.983916234,1499639
Maharashtra,THANE,RAJAN BABURAO VICHARE,1,SHS,Bow and Arrow,MALE,9.0,57.0,GENERAL,12th Pass,,,738618,2351,740969,31.25260713,63.27822233,2370903
Maharashtra,THANE,ANAND PRAKASH PARANJPE,0,NCP,Clock,MALE,11.0,46.0,GENERAL,Post Graduate,,,328088,736,328824,13.86914606,28.08133428,2370903
Maharashtra,THANE,MALLIKARJUN SAIBANNA PUJARI,0,VBA,Cup & Saucer,MALE,0.0,47.0,GENERAL,Literate,,,47260,172,47432,2.000587962,4.050658855,2370903
Tamil Nadu,THANJAVUR,"PALANIMANICKAM,S.S.",1,DMK,Rising Sun,MALE,0.0,68.0,GENERAL,Graduate Professional,,,583621,5357,588978,40.31191224,55.56123662,1461052
Tamil Nadu,THANJAVUR,"NATARAJAN,N.R .",0,TMC(M),Auto- Rickshaw,MALE,0.0,52.0,GENERAL,Graduate Professional,,,220417,432,220849,15.11575221,20.83378929,1461052
Tamil Nadu,THANJAVUR,"MURUGESAN, P.",0,IND,Gift Pack,MALE,3.0,62.0,GENERAL,Post Graduate,,,102418,453,102871,7.040885608,9.704335259,1461052
Tamil Nadu,THANJAVUR,"KRISHNAKUMAR,N.",0,NTK,Ganna Kisan,MALE,0.0,44.0,GENERAL,12th Pass,,,57740,184,57924,3.964540619,5.464260244,1461052
Tamil Nadu,THANJAVUR,"SELVARAJ,R .",0,IND,Jackfruit,MALE,0.0,63.0,GENERAL,Post Graduate,,,28234,40,28274,1.935180952,2.667227645,1461052
Tamil Nadu,THANJAVUR,SAMPATH RAMADOSS,0,MNM,Battery Torch,MALE,0.0,53.0,GENERAL,Post Graduate,,,23375,102,23477,1.606855882,2.214702675,1461052
Tamil Nadu,THENI,"RAVEENDRANATH KUMAR, P",1,AIADMK,Two Leaves,MALE,0.0,39.0,GENERAL,Post Graduate,,,503459,1354,504813,32.33824886,42.962516,1561040
Tamil Nadu,THENI,"ELANGOVAN, E.V.K.S.",0,INC,Hand,MALE,10.0,70.0,GENERAL,Graduate,,,425785,2335,428120,27.42530621,36.43549661,1561040
Tamil Nadu,THENI,THANGA TAMILSELVAN,0,IND,Gift Pack,MALE,,58.0,GENERAL,Not Available,,,143173,877,144050,9.227822477,12.259491,1561040
Tamil Nadu,THENI,SHAGUL HAMEED,0,NTK,Ganna Kisan,MALE,0.0,59.0,GENERAL,Graduate,,,27438,426,27864,1.78496387,2.37138811,1561040
Tamil Nadu,THENI,"RADHAKRISHNAN, S.",0,MNM,Battery Torch,MALE,1.0,51.0,GENERAL,Post Graduate,,,16708,171,16879,1.081266335,1.436500858,1561040
Tamil Nadu,THIRUVALLUR,Dr.K.Jayakumar,1,INC,Hand,MALE,0.0,69.0,SC,Doctorate,,,764093,3199,767292,39.41156831,54.48491584,1946870
Tamil Nadu,THIRUVALLUR,Dr.P.Venugopal,0,AIADMK,Two Leaves,MALE,0.0,66.0,SC,Graduate Professional,,,409274,1063,410337,21.07675397,29.13776881,1946870
Tamil Nadu,THIRUVALLUR,Logarangan.M,0,MNM,Battery Torch,MALE,0.0,35.0,SC,Post Graduate,,,73555,176,73731,3.787155794,5.235591313,1946870
Tamil Nadu,THIRUVALLUR,M.VETRISELVI,0,NTK,Ganna Kisan,FEMALE,0.0,42.0,SC,Graduate Professional,,,65254,162,65416,3.360059994,4.645148463,1946870
Tamil Nadu,THIRUVALLUR,Pon.Raja,0,IND,Gift Pack,MALE,0.0,43.0,SC,Graduate Professional,,,33869,75,33944,1.743516516,2.410341804,1946870
Tamil Nadu,THIRUVALLUR,R.Anbuchezhian,0,BSP,Elephant,MALE,0.0,48.0,SC,12th Pass,,,15153,34,15187,0.780072629,1.07841919,1946870
Kerala,THIRUVANANTHAPURAM,Dr. SHASHI THAROOR,1,INC,Hand,MALE,2.0,63.0,GENERAL,Doctorate,,,414057,2074,416131,30.34292018,41.14942824,1371427
Kerala,THIRUVANANTHAPURAM,KUMMANAM RAJASEKHARAN,0,BJP,Lotus,MALE,2.0,66.0,GENERAL,Graduate,,,313925,2217,316142,23.05204725,31.26194045,1371427
Kerala,THIRUVANANTHAPURAM,C. DIVAKARAN,0,CPI(M),Ears of Corn And Sickle,MALE,1.0,76.0,GENERAL,Graduate,,,256470,2086,258556,18.85306327,25.56750535,1371427
Tamil Nadu,THOOTHUKKUDI,KANIMOZHI KARUNANIDHI,1,DMK,Rising Sun,FEMALE,6.0,51.0,GENERAL,Graduate Professional,,,560345,2798,563143,39.44177792,56.77033611,1427783
Tamil Nadu,THOOTHUKKUDI,DR. TAMILISAI SOUNDARARAJAN,0,BJP,Lotus,FEMALE,0.0,57.0,GENERAL,Graduate Professional,,,214497,1437,215934,15.12372678,21.76826447,1427783
Tamil Nadu,THOOTHUKKUDI,"Dr. BHUVANESWARAN, M.",0,IND,Gift Pack,MALE,1.0,52.0,GENERAL,Doctorate,,,76569,297,76866,5.383591204,7.748846484,1427783
Tamil Nadu,THOOTHUKKUDI,"CHRISTANTINE RAJASEKAR, S.",0,NTK,Ganna Kisan,MALE,1.0,55.0,GENERAL,12th Pass,,,48814,408,49222,3.447442644,4.96206023,1427783
Tamil Nadu,THOOTHUKKUDI,"PON KUMARAN, T.P.S.",0,MNM,Battery Torch,MALE,0.0,59.0,GENERAL,Post Graduate,,,25596,106,25702,1.800133494,2.591013612,1427783
Kerala,THRISSUR,T. N. PRATHAPAN,1,INC,Hand,MALE,7.0,58.0,GENERAL,12th Pass,,,414541,548,415089,31.0437436,39.83113302,1337110
Kerala,THRISSUR,RAJAJI MATHEW THOMAS,0,CPI(M),Ears of Corn And Sickle,MALE,0.0,64.0,GENERAL,Post Graduate,,,320887,569,321456,24.04110357,30.84629247,1337110
Kerala,THRISSUR,SURESH GOPI,0,BJP,Lotus,MALE,1.0,60.0,GENERAL,Post Graduate,,,293405,417,293822,21.97440749,28.19458758,1337110
Madhya Pradesh,TIKAMGARH,Dr Virendra Kumar,1,BJP,Lotus,MALE,0.0,65.0,SC,Doctorate,,,670967,1281,672248,40.80662912,61.25523257,1647399
Madhya Pradesh,TIKAMGARH,Ahirwar Kiran,0,INC,Hand,FEMALE,0.0,47.0,SC,Post Graduate,,,323776,413,324189,19.67883919,29.54009917,1647399
Madhya Pradesh,TIKAMGARH,R.D. Prajapati,0,SP,Bicycle,MALE,0.0,56.0,SC,Graduate,,,42519,66,42585,2.584983966,3.880344871,1647399
Tamil Nadu,TIRUCHIRAPPALLI,Thirunavukkarasar. SU,1,INC,Hand,MALE,0.0,69.0,GENERAL,Post Graduate,,,615667,5618,621285,41.17297773,59.23888636,1508963
Tamil Nadu,TIRUCHIRAPPALLI,DR.Elangovan. V,0,DMDK,Nagara,MALE,0.0,70.0,GENERAL,Graduate Professional,,,161379,620,161999,10.73578345,15.44643819,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Sarubala. R. Thondaiman,0,IND,Gift Pack,FEMALE,0.0,60.0,GENERAL,Post Graduate,,,100399,419,100818,6.681277142,9.612892707,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Vinoth. V,0,NTK,Ganna Kisan,MALE,1.0,33.0,GENERAL,Post Graduate,,,64979,307,65286,4.326547437,6.224953017,1508963
Tamil Nadu,TIRUCHIRAPPALLI,Anandharaja. V,0,MNM,Battery Torch,MALE,0.0,53.0,GENERAL,Graduate,,,41970,164,42134,2.792248717,4.017433606,1508963
Tamil Nadu,TIRUNELVELI,GNANATHIRAVIAM S,1,DMK,Rising Sun,MALE,4.0,54.0,GENERAL,10th Pass,,,517589,5404,522993,33.78944308,50.26893761,1547800
Tamil Nadu,TIRUNELVELI,PAUL MANOJ PANDIAN,0,AIADMK,Two Leaves,MALE,0.0,47.0,GENERAL,Post Graduate,,,336070,1203,337273,21.79047681,32.41793943,1547800
Tamil Nadu,TIRUNELVELI,MICHAEL RAYAPPAN S,0,IND,Gift Pack,MALE,0.0,55.0,GENERAL,12th Pass,,,61786,449,62235,4.020868329,5.981891406,1547800
Tamil Nadu,TIRUNELVELI,SATHYA B,0,NTK,Ganna Kisan,FEMALE,0.0,41.0,GENERAL,Graduate,,,49528,407,49935,3.226192014,4.799642442,1547800
Tamil Nadu,TIRUNELVELI,VENNIMALAI M,0,MNM,Battery Torch,MALE,0.0,53.0,GENERAL,Post Graduate,,,22959,161,23120,1.49373304,2.222243582,1547800
Andhra Pradesh,TIRUPATI,Balli Durga Prasad Rao,1,YSRCP,Ceiling Fan,MALE,0.0,63.0,SC,Graduate Professional,,,717924,4953,722877,43.79870254,54.91012729,1650453
Andhra Pradesh,TIRUPATI,Panabaka Lakshmi,0,TDP,Bicycle,FEMALE,0.0,60.0,SC,Doctorate,,,490605,3896,494501,29.96153177,37.562563,1650453
Andhra Pradesh,TIRUPATI,Chintamohan,0,INC,Hand,MALE,0.0,64.0,SC,Graduate Professional,,,23926,113,24039,1.456509213,1.826015422,1650453
Andhra Pradesh,TIRUPATI,Doctor Daggumati Sreehari Rao,0,BSP,Elephant,MALE,0.0,52.0,SC,Graduate Professional,,,20847,124,20971,1.270620854,1.592968485,1650453
Andhra Pradesh,TIRUPATI,Bommi Srihari Rao,0,BJP,Lotus,MALE,0.0,44.0,SC,Graduate,,,16001,124,16125,0.977004495,1.224863708,1650453
Tamil Nadu,TIRUPPUR,"SUBBARAYAN, K.",1,CPI(M),Ears of Corn And Sickle,MALE,0.0,71.0,GENERAL,10th Pass,,,505793,2932,508725,33.24969575,45.41810368,1530014
Tamil Nadu,TIRUPPUR,"ANANDAN, M.S.M.",0,AIADMK,Two Leaves,MALE,0.0,56.0,GENERAL,10th Pass,,,414782,575,415357,27.14726793,37.08236727,1530014
Tamil Nadu,TIRUPPUR,"CHANDIRAKUMAR, V.S.",0,MNM,Battery Torch,MALE,0.0,46.0,GENERAL,10th Pass,,,64538,119,64657,4.225909044,5.772467108,1530014
Tamil Nadu,TIRUPPUR,"SELVAM, S.R.",0,IND,Gift Pack,MALE,0.0,65.0,GENERAL,8th Pass,,,43766,50,43816,2.863764645,3.911818037,1530014
Tamil Nadu,TIRUPPUR,"JAGANATHAN, P.",0,NTK,Ganna Kisan,MALE,0.0,50.0,GENERAL,10th Pass,,,42079,110,42189,2.757425749,3.766562241,1530014
Tamil Nadu,TIRUVANNAMALAI,ANNADURAI C N,1,DMK,Rising Sun,MALE,0.0,45.0,GENERAL,Graduate,,,661719,4553,666272,45.20586052,57.84660585,1473862
Tamil Nadu,TIRUVANNAMALAI,AGRI KRISHNAMURTHY S S,0,AIADMK,Two Leaves,MALE,1.0,59.0,GENERAL,Graduate Professional,,,360256,1829,362085,24.56708973,31.43669294,1473862
Tamil Nadu,TIRUVANNAMALAI,GNANASEKAR A,0,IND,Gift Pack,MALE,0.0,47.0,GENERAL,10th Pass,,,38503,136,38639,2.621615864,3.354688481,1473862
Tamil Nadu,TIRUVANNAMALAI,RAMESHBABU R,0,NTK,Ganna Kisan,MALE,0.0,41.0,GENERAL,Post Graduate,,,27258,245,27503,1.866049874,2.387846406,1473862
Tamil Nadu,TIRUVANNAMALAI,ARUL R,0,MNM,Battery Torch,MALE,0.0,44.0,GENERAL,Others,,,14512,142,14654,0.994258621,1.272279433,1473862
Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,1,BJP,Lotus,MALE,0.0,61.0,GENERAL,12th Pass,,,641561,2758,644319,33.1100539,52.19410482,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Namonarayan,0,INC,Hand,MALE,0.0,75.0,ST,Post Graduate,,,530968,2060,533028,27.39106841,43.178797,1945992
Rajasthan,TONK-SAWAI MADHOPUR,Laxmi Kant Bairwa,0,BSP,Elephant,MALE,0.0,30.0,SC,Graduate,,,23247,54,23301,1.197384162,1.887535268,1945992
Tripura,TRIPURA EAST,Rebati Tripura,1,BJP,Lotus,MALE,0.0,43.0,ST,Post Graduate,,,479634,2492,482126,38.20753633,46.08693242,1261861
Tripura,TRIPURA EAST,Maharaj kumari Pragya DebBurman,0,INC,Hand,FEMALE,0.0,50.0,ST,Post Graduate,,,276517,1319,277836,22.01795602,26.55863603,1261861
Tripura,TRIPURA EAST,Jitendra Chaudhury,0,CPI(M),"Hammer, Sickle and Star",MALE,1.0,60.0,ST,10th Pass,,,200497,466,200963,15.92592211,19.21026495,1261861
Tripura,TRIPURA EAST,Narendra Chandra DebBarma,0,IPFT,Dao,MALE,0.0,76.0,ST,Graduate,,,45153,151,45304,3.590252809,4.330657102,1261861
Tripura,TRIPURA WEST,Pratima Bhoumik,1,BJP,Lotus,FEMALE,0.0,50.0,GENERAL,Graduate,,,570021,3511,573532,42.3941333,51.74287526,1352857
Tripura,TRIPURA WEST,Subal Bhowmik,0,INC,Hand,MALE,1.0,58.0,GENERAL,Graduate Professional,,,266275,1568,267843,19.7983231,24.16424356,1352857
Tripura,TRIPURA WEST,Sankar Prasad Datta,0,CPI(M),"Hammer, Sickle and Star",MALE,0.0,62.0,GENERAL,Post Graduate,,,171175,651,171826,12.70097283,15.50178767,1352857
Tripura,TRIPURA WEST,Brishaketu Debbarma,0,IPFT,Dao,MALE,0.0,42.0,ST,Graduate,,,43764,461,44225,3.269007737,3.989888373,1352857
Karnataka,TUMKUR,G. S. BASAVARAJ,1,BJP,Lotus,MALE,0.0,78.0,GENERAL,Graduate Professional,,,594011,2116,596127,37.06001386,47.86365618,1608545
Karnataka,TUMKUR,H. D. DEVEGOWDA,0,JD(S),A lady farmer carrying paddy on her head,MALE,0.0,86.0,GENERAL,Others,,,581624,1164,582788,36.23075512,46.79265401,1608545
